460	8770
461	8862
462	8714
463	8718
464	8764
465	8817
466	8654
467	8787
468	8618
469	8572
470	8471
471	8758
472	8734
473	8812
474	8688
475	8573
476	8606
477	8706
478	8585
479	8746
480	8535
481	8609
482	8617
483	8700
484	8558
485	8558
486	8646
487	8568
488	8557
489	8517
490	8693
491	8562
492	8602
493	8677
494	8664
495	8605
496	8697
497	8549
498	8565
499	8656
500	8378
501	8461
502	8422
503	8527
504	8481
505	8403
506	8403
507	8472
508	8548
509	8347
510	8288
511	8412
512	8322
513	8399
514	8285
515	8291
516	8376
517	8332
518	8300
519	8274
520	8368
521	8372
522	8291
523	8305
524	8226
525	8302
526	8180
527	8199
528	8366
529	8141
530	8274
531	8344
532	8158
533	8276
534	8189
535	8155
536	8233
537	8350
538	8050
539	8010
540	8075
541	8256
542	8191
543	8086
544	8048
545	7991
546	8193
547	8275
548	8086
549	8113
550	8068
551	8159
552	8251
553	8304
554	8341
555	8474
556	8347
557	8324
558	8559
559	8489
560	8271
561	8176
562	8166
563	8007
564	7934
565	7911
566	7880
567	7803
568	7936
569	7981
570	8148
571	8087
572	8095
573	8129
574	8023
575	7824
576	7767
577	7754
578	7623
579	7878
580	7659
581	7794
582	7908
583	7766
584	7551
585	7803
586	7609
587	7749
588	7791
589	7556
590	7769
591	7794
592	7636
593	7617
594	7616
595	7757
596	7534
597	7568
598	7455
599	7519
600	7540
601	7420
602	7529
603	7457
604	7587
605	7629
606	7485
607	7524
608	7546
609	7393
610	7369
611	7422
612	7395
613	7295
614	7253
615	7313
616	7378
617	7397
618	7366
619	7407
620	7283
621	7337
622	7381
623	7240
624	7250
625	7197
626	7305
627	7347
628	7292
629	7227
630	7357
631	7364
632	7098
633	7313
634	7219
635	7292
636	7124
637	7234
638	7111
639	7324
640	7241
641	7092
642	7295
643	7246
644	7093
645	7175
646	7332
647	7307
648	7563
649	7752
650	7666
651	7473
652	7396
653	7322
654	7259
655	7022
656	7069
657	7041
658	7048
659	7028
660	7030
661	7105
662	7042
663	6998
664	6925
665	6910
666	7068
667	6893
668	7055
669	6918
670	7029
671	6944
672	6914
673	7066
674	6925
675	6841
676	7014
677	6951
678	6990
679	6843
680	7118
681	6928
682	6862
683	6973
684	6867
685	6899
686	6858
687	6886
688	6781
689	6869
690	6857
691	6868
692	6940
693	6695
694	6938
695	6929
696	6909
697	6888
698	6884
699	6760
700	6822
701	6871
702	6983
703	6937
704	6858
705	6899
706	7002
707	6968
708	6950
709	6853
710	6842
711	6992
712	6896
713	6976
714	6931
715	7024
716	6975
717	7142
718	7030
719	6953
720	7106
721	6913
722	7065
723	7113
724	7064
725	7132
726	7123
727	7150
728	7086
729	7187
730	7126
731	7106
732	7129
733	7073
734	7087
735	7263
736	7141
737	7136
738	6983
739	7200
740	7184
741	7367
742	7102
743	7133
744	7108
745	7063
746	7046
747	7066
748	7233
749	7224
750	7089
751	7252
752	7093
753	7216
754	7137
755	7073
756	7062
757	7218
758	7146
759	7020
760	7027
761	7061
762	7038
763	6995
764	6980
765	6975
766	7119
767	7034
768	7055
769	7055
770	6995
771	7060
772	7005
773	7066
774	6902
775	7113
776	7089
777	6940
778	6940
779	7003
780	7114
781	7064
782	7050
783	7052
784	7232
785	6984
786	6932
787	7138
788	7210
789	7086
790	7149
791	7173
792	7091
793	7128
794	7102
795	7188
796	6990
797	7046
798	7119
799	7110
800	7243
801	7125
802	7112
803	7061
804	7121
805	7211
806	7224
807	7232
808	6998
809	7220
810	7149
811	7119
812	7065
813	6899
814	7161
815	6993
816	6989
817	7099
818	6934
819	6964
820	7166
821	7043
822	6913
823	7020
824	6932
825	7114
826	6938
827	6920
828	6931
829	7078
830	6937
831	6741
832	6928
833	7011
834	6883
835	6954
836	6833
837	6877
838	6864
839	7010
840	6804
841	6833
842	6911
843	6837
844	6842
845	6897
846	6851
847	6983
848	6856
849	6944
850	6877
851	6876
852	6786
853	6811
854	6855
855	6784
856	6862
857	6904
858	6925
859	6736
860	6981
861	6873
862	6808
863	6839
864	6900
865	6959
866	6948
867	6974
868	6870
869	6925
870	6905
871	6930
872	6891
873	6881
874	7025
875	7013
876	7012
877	6902
878	7006
879	7136
880	7055
881	6995
882	7097
883	7056
884	7141
885	7051
886	7282
887	7198
888	7138
889	7173
890	7206
891	7207
892	7223
893	7204
894	7073
895	7149
896	7347
897	7382
898	7675
899	8410
900	9919
901	12054
902	13894
903	14972
904	13708
905	11598
906	9597
907	8246
908	7438
909	7229
910	7124
911	7194
912	7013
913	7111
914	7164
915	7132
916	7075
917	6973
918	7115
919	7100
920	6948
921	6892
922	6840
923	6959
924	6943
925	6811
926	6753
927	6825
928	6932
929	7070
930	6875
931	6794
932	6853
933	6852
934	6775
935	6750
936	6782
937	6641
938	6637
939	6686
940	6674
941	6744
942	6641
943	6766
944	6776
945	6755
946	6624
947	6640
948	6728
949	6627
950	6574
951	6678
952	6647
953	6527
954	6773
955	6719
956	6633
957	6648
958	6565
959	6585
960	6670
961	6643
962	6685
963	6679
964	6687
965	6574
966	6565
967	6748
968	6740
969	6527
970	6625
971	6698
972	6629
973	6583
974	6627
975	6742
976	6424
977	6638
978	6563
979	6496
980	6462
981	6640
982	6491
983	6645
984	6649
985	6616
986	6481
987	6552
988	6562
989	6492
990	6376
991	6396
992	6465
993	6383
994	6369
995	6474
996	6560
997	6365
998	6380
999	6480
1000	6322
1001	6462
1002	6452
1003	6410
1004	6192
1005	6390
1006	6392
1007	6272
1008	6353
1009	6333
1010	6222
1011	6367
1012	6218
1013	6175
1014	6242
1015	6306
1016	6339
1017	6242
1018	6287
1019	6167
1020	6231
1021	6168
1022	6182
1023	6304
1024	5991
1025	6085
1026	6025
1027	6209
1028	6145
1029	6128
1030	6133
1031	6026
1032	6128
1033	5977
1034	6141
1035	6086
1036	6063
1037	5957
1038	6033
1039	5843
1040	6048
1041	5988
1042	6002
1043	5897
1044	6114
1045	5805
1046	6062
1047	5944
1048	5944
1049	5896
1050	5838
1051	5803
1052	5868
1053	5980
1054	5984
1055	5858
1056	5851
1057	5851
1058	5953
1059	5820
1060	5894
1061	5813
1062	5840
1063	5915
1064	5803
1065	5870
1066	5824
1067	5673
1068	5636
1069	5685
1070	5868
1071	5707
1072	5706
1073	5753
1074	5772
1075	5820
1076	5796
1077	5831
1078	5817
1079	6021
1080	5781
1081	5982
1082	5634
1083	5687
1084	5703
1085	5725
1086	5669
1087	5525
1088	5567
1089	5638
1090	5718
1091	5603
1092	5759
1093	5677
1094	5679
1095	5631
1096	5700
1097	5551
1098	5516
1099	5574
1100	5559
1101	5541
1102	5685
1103	5708
1104	5431
1105	5580
1106	5544
1107	5667
1108	5661
1109	5679
1110	5585
1111	6079
1112	6117
1113	6805
1114	7289
1115	7671
1116	7498
1117	7031
1118	6444
1119	5919
1120	5698
1121	5520
1122	5513
1123	5384
1124	5548
1125	5384
1126	5509
1127	5458
1128	5428
1129	5423
1130	5518
1131	5403
1132	5473
1133	5511
1134	5416
1135	5389
1136	5323
1137	5456
1138	5380
1139	5434
1140	5377
1141	5491
1142	5416
1143	5406
1144	5281
1145	5332
1146	5335
1147	5191
1148	5399
1149	5459
1150	5354
1151	5267
1152	5227
1153	5310
1154	5308
1155	5271
1156	5157
1157	5263
1158	5178
1159	5468
1160	5249
1161	5262
1162	5242
1163	5332
1164	5238
1165	5112
1166	5157
1167	5222
1168	5193
1169	5264
1170	5151
1171	5034
1172	5301
1173	5289
1174	5219
1175	5231
1176	5255
1177	5228
1178	5193
1179	5161
1180	5164
1181	5260
1182	5287
1183	5213
1184	5249
1185	5165
1186	5099
1187	5130
1188	5234
1189	5222
1190	5215
1191	5215
1192	5187
1193	5162
1194	5184
1195	5259
1196	5167
1197	5153
1198	5113
1199	5198
1200	4957
1201	5033
1202	5110
1203	5125
1204	5361
1205	5227
1206	5101
1207	5124
1208	5251
1209	5036
1210	5071
1211	4934
1212	5012
1213	5107
1214	5106
1215	4923
1216	5039
1217	4976
1218	5072
1219	4966
1220	5009
1221	4892
1222	4958
1223	4978
1224	4967
1225	5043
1226	4975
1227	5023
1228	4911
1229	4965
1230	5038
1231	4998
1232	5052
1233	4986
1234	4833
1235	4876
1236	4949
1237	4977
1238	5011
1239	5002
1240	5000
1241	4893
1242	5049
1243	4834
1244	4862
1245	4841
1246	4819
1247	4963
1248	4958
1249	4868
1250	4893
1251	5032
1252	4969
1253	5146
1254	5036
1255	4849
1256	4911
1257	4927
1258	4806
1259	4833
1260	4803
1261	4793
1262	4785
1263	4776
1264	4794
1265	4955
1266	4836
1267	4888
1268	4851
1269	4913
1270	4973
1271	4977
1272	4913
1273	4904
1274	4856
1275	4888
1276	4931
1277	4816
1278	4939
1279	4960
1280	4827
1281	4864
1282	4833
1283	4884
1284	4844
1285	4714
1286	4857
1287	4880
1288	4884
1289	4819
1290	4917
1291	4817
1292	4850
1293	4761
1294	4887
1295	4718
1296	4803
1297	4816
1298	4646
1299	4669
1300	4778
1301	4789
1302	4927
1303	4936
1304	4974
1305	5070
1306	5179
1307	4943
1308	4809
1309	4882
1310	4732
1311	4757
1312	4755
1313	4693
1314	4772
1315	4776
1316	4719
1317	4722
1318	4737
1319	4634
1320	4745
1321	4862
1322	4735
1323	4715
1324	4685
1325	4854
1326	4881
1327	4750
1328	4589
1329	4794
1330	4743
1331	4915
1332	4663
1333	4776
1334	4622
1335	4732
1336	4806
1337	4810
1338	4712
1339	4698
1340	4796
1341	4767
1342	4634
1343	4864
1344	4806
1345	4692
1346	4751
1347	4727
1348	4711
1349	4684
1350	4648
1351	4711
1352	4723
1353	4802
1354	4879
1355	4786
1356	4678
1357	4702
1358	4708
1359	4666
1360	4743
1361	4721
1362	4712
1363	4835
1364	4697
1365	4659
1366	4699
1367	4656
1368	4756
1369	4772
1370	4846
1371	4808
1372	4697
1373	4786
1374	4715
1375	4742
1376	4652
1377	4584
1378	4629
1379	4739
1380	4678
1381	4756
1382	4739
1383	4741
1384	4762
1385	4667
1386	4704
1387	4717
1388	4718
1389	4649
1390	4582
1391	4623
1392	4569
1393	4757
1394	4694
1395	4624
1396	4679
1397	4698
1398	4597
1399	4785
1400	4690
1401	4702
1402	4665
1403	4586
1404	4748
1405	4530
1406	4722
1407	4749
1408	4684
1409	4786
1410	4748
1411	5099
1412	5333
1413	5502
1414	5597
1415	5302
1416	5295
1417	5062
1418	4818
1419	4646
1420	4650
1421	4562
1422	4657
1423	4739
1424	4678
1425	4523
1426	4608
1427	4735
1428	4480
1429	4543
1430	4609
1431	4624
1432	4584
1433	4656
1434	4721
1435	4728
1436	4627
1437	4758
1438	4758
1439	4709
1440	4689
1441	4545
1442	4855
1443	4633
1444	4648
1445	4716
1446	4651
1447	4763
1448	4694
1449	4662
1450	4623
1451	4660
1452	4625
1453	4741
1454	4793
1455	4713
1456	4663
1457	4761
1458	4613
1459	4636
1460	4793
1461	4691
1462	4734
1463	4656
1464	4697
1465	4664
1466	4755
1467	4574
1468	4786
1469	4616
1470	4727
1471	4785
1472	4735
1473	4590
1474	4592
1475	4657
1476	4694
1477	4629
1478	4692
1479	4668
1480	4546
1481	4617
1482	4542
1483	4617
1484	4550
1485	4879
1486	4718
1487	4787
1488	4643
1489	4702
1490	4719
1491	4597
1492	4599
1493	4777
1494	4727
1495	4655
1496	4655
1497	4642
1498	4578
1499	4587
1500	4695
1501	4782
1502	4709
1503	4637
1504	4601
1505	4641
1506	4816
1507	4630
1508	4759
1509	4700
1510	4627
1511	4703
1512	4584
1513	4600
1514	4709
1515	4583
1516	4654
1517	4727
1518	4694
1519	4669
1520	4798
1521	4587
1522	4658
1523	4601
1524	4648
1525	4492
1526	4549
1527	4798
1528	4586
1529	4655
1530	4641
1531	4729
1532	4556
1533	4526
1534	4618
1535	4587
1536	4580
1537	4534
1538	4603
1539	4667
1540	4608
1541	4537
1542	4613
1543	4594
1544	4359
1545	4424
1546	4515
1547	4458
1548	4504
1549	4457
1550	4403
1551	4281
1552	4430
1553	4238
1554	4381
1555	4256
1556	4364
1557	4158
1558	4345
1559	4276
1560	4288
1561	4170
1562	4182
1563	4147
1564	4118
1565	4193
1566	4226
1567	4264
1568	4116
1569	4108
1570	4106
1571	4058
1572	4222
1573	4074
1574	4088
1575	4226
1576	4130
1577	4081
1578	4186
1579	3899
1580	3995
1581	4140
1582	4061
1583	4067
1584	4096
1585	4138
1586	4085
1587	4120
1588	4012
1589	3974
1590	4009
1591	3921
1592	4044
1593	4024
1594	4113
1595	4007
1596	4036
1597	4032
1598	3991
1599	4086
1600	4021
1601	4033
1602	4021
1603	4114
1604	3909
1605	3968
1606	3928
1607	3984
1608	3904
1609	4030
1610	3950
1611	3948
1612	3954
1613	3911
1614	3794
1615	3940
1616	3912
1617	3913
1618	3843
1619	3983
1620	3993
1621	3918
1622	4007
1623	3887
1624	4078
1625	3950
1626	3898
1627	3984
1628	3936
1629	3939
1630	3981
1631	3905
1632	3943
1633	4037
1634	3933
1635	3893
1636	4019
1637	3920
1638	4060
1639	3949
1640	3985
1641	3835
1642	3858
1643	3892
1644	3931
1645	3964
1646	3961
1647	3901
1648	3830
1649	3928
1650	3821
1651	3850
1652	3890
1653	3819
1654	3975
1655	3807
1656	3859
1657	3746
1658	3836
1659	3957
1660	3812
1661	3965
1662	3892
1663	3855
1664	3807
1665	3794
1666	3876
1667	3842
1668	3859
1669	3936
1670	3847
1671	3880
1672	3777
1673	3709
1674	3800
1675	3747
1676	4020
1677	3800
1678	3925
1679	3938
1680	3958
1681	3931
1682	3900
1683	3862
1684	3888
1685	3841
1686	3861
1687	3865
1688	3862
1689	3854
1690	3787
1691	3858
1692	3931
1693	3846
1694	3804
1695	3745
1696	3737
1697	3788
1698	3695
1699	3821
1700	3758
1701	3654
1702	3869
1703	3962
1704	3799
1705	3714
1706	3674
1707	3710
1708	3775
1709	3720
1710	3882
1711	3827
1712	3729
1713	3905
1714	3826
1715	3699
1716	3819
1717	3755
1718	3839
1719	3719
1720	3855
1721	3749
1722	3709
1723	3780
1724	3768
1725	3937
1726	3709
1727	3742
1728	3696
1729	3767
1730	3854
1731	3692
1732	3839
1733	3768
1734	3872
1735	3715
1736	3655
1737	3808
1738	3752
1739	3660
1740	3690
1741	3753
1742	3778
1743	3841
1744	3678
1745	3733
1746	3748
1747	3720
1748	3803
1749	3733
1750	3751
1751	3824
1752	3733
1753	3728
1754	3771
1755	3722
1756	3748
1757	3650
1758	3780
1759	3661
1760	3685
1761	3773
1762	3689
1763	3679
1764	3709
1765	3768
1766	3579
1767	3683
1768	3690
1769	3594
1770	3715
1771	3759
1772	3549
1773	3689
1774	3688
1775	3799
1776	3746
1777	3639
1778	3703
1779	3626
1780	3608
1781	3598
1782	3640
1783	3592
1784	3610
1785	3689
1786	3529
1787	3558
1788	3583
1789	3498
1790	3484
1791	3431
1792	3478
1793	3535
1794	3436
1795	3572
1796	3374
1797	3433
1798	3438
1799	3335
1800	3492
1801	3377
1802	3377
1803	3440
1804	3349
1805	3333
1806	3424
1807	3504
1808	3356
1809	3402
1810	3414
1811	3273
1812	3360
1813	3309
1814	3356
1815	3368
1816	3297
1817	3403
1818	3347
1819	3372
1820	3367
1821	3263
1822	3276
1823	3406
1824	3226
1825	3333
1826	3235
1827	3310
1828	3241
1829	3275
1830	3306
1831	3267
1832	3325
1833	3224
1834	3210
1835	3342
1836	3229
1837	3284
1838	3339
1839	3324
1840	3177
1841	3321
1842	3330
1843	3229
1844	3334
1845	3366
1846	3322
1847	3293
1848	3357
1849	3263
1850	3505
1851	3313
1852	3359
1853	3217
1854	3185
1855	3351
1856	3120
1857	3209
1858	3196
1859	3259
1860	3265
1861	3188
1862	3178
1863	3198
1864	3241
1865	3186
1866	3304
1867	3160
1868	3273
1869	3235
1870	3263
1871	3086
1872	3291
1873	3232
1874	3206
1875	3321
1876	3244
1877	3264
1878	3198
1879	3233
1880	3220
1881	3252
1882	3232
1883	3180
1884	3228
1885	3216
1886	3269
1887	3201
1888	3170
1889	3157
1890	3137
1891	3211
1892	3072
1893	3317
1894	3234
1895	3154
1896	3271
1897	3249
1898	3182
1899	3232
1900	3241
1901	3243
1902	3243
1903	3192
1904	3129
1905	3112
1906	3275
1907	3271
1908	3269
1909	3137
1910	3248
1911	3136
1912	3231
1913	3134
1914	3264
1915	3187
1916	3176
1917	3186
1918	3097
1919	3271
1920	3265
1921	3166
1922	3130
1923	3178
1924	3211
1925	3239
1926	3161
1927	3232
1928	3205
1929	3155
1930	3181
1931	3118
1932	3206
1933	3145
1934	3138
1935	3198
1936	3111
1937	3136
1938	3237
1939	3135
1940	3215
1941	3145
1942	3198
1943	3249
1944	3092
1945	3211
1946	3182
1947	3172
1948	3184
1949	3130
1950	3222
1951	3066
1952	3202
1953	3079
1954	3187
1955	3142
1956	3084
1957	3125
1958	3226
1959	3170
1960	3142
1961	3189
1962	3147
1963	3164
1964	3141
1965	3147
1966	3142
1967	3174
1968	3211
1969	3187
1970	3123
1971	3219
1972	3074
1973	3172
1974	3174
1975	3099
1976	3225
1977	3168
1978	3125
1979	3198
1980	3145
1981	3109
1982	3070
1983	3049
1984	3134
1985	3207
1986	3310
1987	3252
1988	3146
1989	3130
1990	3130
1991	3131
1992	3150
1993	3152
1994	3177
1995	3123
1996	3120
1997	3128
1998	3169
1999	3109
2000	3081
2001	3206
2002	3181
2003	3091
2004	3122
2005	3152
2006	3180
2007	3129
2008	3200
2009	3153
2010	3112
2011	3131
2012	3175
2013	3086
2014	3148
2015	3251
2016	3168
2017	3199
2018	3129
2019	3200
2020	3131
2021	3089
2022	3084
2023	3165
2024	3048
2025	3098
2026	3196
2027	3135
2028	3146
2029	3182
2030	3148
2031	3020
2032	3098
2033	3015
2034	3165
2035	3169
2036	3145
2037	3085
2038	3251
2039	3176
2040	3101
2041	3090
2042	3172
2043	3094
2044	3166
2045	3041
2046	3148
2047	3216
2048	3054
2049	3158
2050	3219
2051	3169
2052	3105
2053	3162
2054	3166
2055	3177
2056	3218
2057	3153
2058	3169
2059	3223
2060	3029
2061	3240
2062	3097
2063	3042
2064	3199
2065	3152
2066	3174
2067	3152
2068	3117
2069	3213
2070	3300
2071	3236
2072	3337
2073	3430
2074	3463
2075	3634
2076	3923
2077	4232
2078	4663
2079	5107
2080	5692
2081	6275
2082	6471
2083	7018
2084	7336
2085	7361
2086	7214
2087	6995
2088	6524
2089	5903
2090	5374
2091	4752
2092	4289
2093	3992
2094	3761
2095	3448
2096	3417
2097	3374
2098	3253
2099	3145
2100	2996
2101	3019
2102	3046
2103	3025
2104	2979
2105	2986
2106	3061
2107	2915
2108	2974
2109	3033
2110	3013
2111	3016
2112	2939
2113	3087
2114	2917
2115	2949
2116	3012
2117	3004
2118	3007
2119	2921
2120	2972
2121	2878
2122	2967
2123	2848
2124	3002
2125	3070
2126	2990
2127	2935
2128	2940
2129	2951
2130	2948
2131	2963
2132	2863
2133	2965
2134	3022
2135	2984
2136	2908
2137	2917
2138	2956
2139	2963
2140	2982
2141	2999
2142	2923
2143	2836
2144	2814
2145	3013
2146	3014
2147	2937
2148	3036
2149	2946
2150	2976
2151	2912
2152	2944
2153	3011
2154	2966
2155	2974
2156	2935
2157	2960
2158	3010
2159	3008
2160	2875
2161	2916
2162	2959
2163	2918
2164	2953
2165	2888
2166	2858
2167	2924
2168	3022
2169	2972
2170	3035
2171	2913
2172	3002
2173	2920
2174	2936
2175	2959
2176	2908
2177	2963
2178	2950
2179	2899
2180	2939
2181	2831
2182	2937
2183	2930
2184	2963
2185	3001
2186	3036
2187	2946
2188	2872
2189	2852
2190	2992
2191	3025
2192	2941
2193	2971
2194	2926
2195	2933
2196	3017
2197	3002
2198	2935
2199	2821
2200	2910
2201	2948
2202	2938
2203	2892
2204	2954
2205	2946
2206	2942
2207	3013
2208	2904
2209	2984
2210	2948
2211	2983
2212	2944
2213	2928
2214	2982
2215	2979
2216	2936
2217	2913
2218	2905
2219	3049
2220	2974
2221	3042
2222	2984
2223	3073
2224	2979
2225	2984
2226	3037
2227	2954
2228	3142
2229	3085
2230	2940
2231	3032
2232	3052
2233	3079
2234	3068
2235	3137
2236	3178
2237	3160
2238	3120
2239	3181
2240	3240
2241	3280
2242	3225
2243	3202
2244	3260
2245	3263
2246	3323
2247	3360
2248	3338
2249	3282
2250	3316
2251	3393
2252	3448
2253	3562
2254	4093
2255	5391
2256	8307
2257	14892
2258	26695
2259	44134
2260	63054
2261	78074
2262	82841
2263	75396
2264	58011
2265	39048
2266	23076
2267	12699
2268	7161
2269	4565
2270	3563
2271	3353
2272	3186
2273	3136
2274	3287
2275	3222
2276	3494
2277	4075
2278	4931
2279	6008
2280	7033
2281	7740
2282	7591
2283	6942
2284	5825
2285	4613
2286	3922
2287	3415
2288	3170
2289	3141
2290	2979
2291	3118
2292	3154
2293	3031
2294	3075
2295	3095
2296	3101
2297	3123
2298	3164
2299	3102
2300	3130
2301	3124
2302	3036
2303	3157
2304	2928
2305	3054
2306	3110
2307	3192
2308	3066
2309	3129
2310	3111
2311	3012
2312	3184
2313	3049
2314	3091
2315	3053
2316	3086
2317	2986
2318	3102
2319	2975
2320	3036
2321	3101
2322	3090
2323	3040
2324	2960
2325	3006
2326	3048
2327	3009
2328	3129
2329	3072
2330	3099
2331	3179
2332	3077
2333	3087
2334	3114
2335	3091
2336	3082
2337	3110
2338	3045
2339	3004
2340	3094
2341	3070
2342	3035
2343	3063
2344	3066
2345	3084
2346	3031
2347	3095
2348	3117
2349	3022
2350	3018
2351	3111
2352	3067
2353	3017
2354	3058
2355	3072
2356	3107
2357	3025
2358	3061
2359	2979
2360	3180
2361	2996
2362	3013
2363	3019
2364	2908
2365	3062
2366	2934
2367	3068
2368	2925
2369	3043
2370	2957
2371	2905
2372	2916
2373	3006
2374	2991
2375	3047
2376	2942
2377	3042
2378	2922
2379	2847
2380	2845
2381	2857
2382	2789
2383	2796
2384	2814
2385	2792
2386	2822
2387	2819
2388	2813
2389	2848
2390	2775
2391	2836
2392	2786
2393	2685
2394	2709
2395	2650
2396	2768
2397	2649
2398	2673
2399	2652
2400	2688
2401	2613
2402	2670
2403	2674
2404	2698
2405	2563
2406	2606
2407	2539
2408	2636
2409	2652
2410	2727
2411	2582
2412	2648
2413	2668
2414	2555
2415	2615
2416	2603
2417	2560
2418	2531
2419	2661
2420	2585
2421	2621
2422	2602
2423	2588
2424	2588
2425	2559
2426	2528
2427	2630
2428	2543
2429	2626
2430	2567
2431	2526
2432	2635
2433	2513
2434	2587
2435	2595
2436	2363
2437	2583
2438	2575
2439	2556
2440	2549
2441	2458
2442	2453
2443	2505
2444	2459
2445	2516
2446	2544
2447	2549
2448	2526
2449	2583
2450	2584
2451	2484
2452	2474
2453	2595
2454	2436
2455	2440
2456	2481
2457	2583
2458	2408
2459	2439
2460	2502
2461	2533
2462	2470
2463	2567
2464	2595
2465	2568
2466	2574
2467	2532
2468	2537
2469	2593
2470	2796
2471	3007
2472	3352
2473	3550
2474	3566
2475	3615
2476	3370
2477	3156
2478	2840
2479	2639
2480	2418
2481	2507
2482	2397
2483	2457
2484	2468
2485	2494
2486	2521
2487	2520
2488	2461
2489	2459
2490	2528
2491	2381
2492	2457
2493	2505
2494	2473
2495	2460
2496	2505
2497	2512
2498	2553
2499	2497
2500	2471
2501	2545
2502	2535
2503	2463
2504	2563
2505	2494
2506	2577
2507	2558
2508	2484
2509	2495
2510	2651
2511	2602
2512	2653
2513	2593
2514	2552
2515	2667
2516	2710
2517	2787
2518	2889
2519	3488
2520	4773
2521	7626
2522	12985
2523	21086
2524	30995
2525	39380
2526	44753
